,US/TH one-model stockcap5 penalty0.02 assets50 IT segment cap 25% + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 all US segments cap 25% each + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 IT and TH segments cap 25% each + daily exposure,US/TH one-model stockcap5 penalty0.02 assets50 all US and TH segments cap 25% each + daily exposure
2023-04-22,24579.882529427778,24658.661643355685,24688.351895444128,24678.83730042301
2023-04-23,24559.90271133107,24638.617789462052,24668.283907755907,24658.777046696803
2023-04-24,24536.59394467432,24615.23431764828,24644.87228108187,24635.374442583183
2023-04-25,24339.74730975227,24417.75678453295,24447.15697521858,24437.735333829878
2023-04-26,24387.737615114504,24465.900899976616,24495.359058565973,24485.91884067187
2023-04-27,24710.20216911578,24789.398960619226,24819.24662692435,24809.68158664201
2023-04-28,24885.879318893494,24965.639159881834,24995.699028131243,24986.065985207613
2023-04-29,24878.09526191337,24957.830154812113,24987.880620631964,24978.25059082891
2023-04-30,24879.823495096694,24959.5639270243,24989.61648039192,24979.985781609314
2023-05-01,24807.742147438275,24887.25155691521,24917.217042601347,24907.614245694625
2023-05-02,24826.116706130266,24905.685006509175,24935.67268698322,24926.06277749228
2023-05-03,24766.17556996665,24845.551757564335,24875.46703462307,24865.8803276692
2023-05-04,24568.43667761881,24647.179107316737,24676.855533862068,24667.345369400962
2023-05-05,24650.03611100037,24729.04006884234,24758.81506004698,24749.27330936647
2023-05-06,24597.47483629733,24676.31033399133,24706.021835978958,24696.500431174467
2023-05-07,24559.210645739422,24637.923505783558,24667.588788125417,24658.08219495709
2023-05-08,24697.922371784523,24777.079806242557,24806.91263967458,24797.35235276315
2023-05-09,24607.395275762112,24686.26256870289,24715.986053674907,24706.4608087803
2023-05-10,24681.405333273437,24760.509830226296,24790.322712585057,24780.76881923276
2023-05-11,24639.249853131198,24718.219240757604,24747.981203148345,24738.443627706474
2023-05-12,24675.43766644728,24754.523036884613,24784.328710847152,24774.777127511305
2023-05-13,24675.43766644728,24754.523036884613,24784.328710847152,24774.777127511305
2023-05-14,24675.43766644728,24754.523036884613,24784.328710847152,24774.777127511305
2023-05-15,24885.70114754573,24965.46041749062,24995.520070525323,24985.88709656981
2023-05-16,24759.0995412195,24838.453049975076,24868.359779837665,24858.775811934633
2023-05-17,25140.836204104842,25221.41318803448,25251.781020904324,25242.049287048892
2023-05-18,25452.390156686943,25533.965678518292,25564.70984009435,25554.85750722131
2023-05-19,25625.387839232408,25707.517822791808,25738.470949760573,25728.55165143776
2023-05-20,25625.387839232408,25707.517822791808,25738.470949760573,25728.55165143776
2023-05-21,25625.387839232408,25707.517822791808,25738.470949760573,25728.55165143776
2023-05-22,25454.142414436996,25535.723552296527,25566.46983043983,25556.6168192876
2023-05-23,25325.861014024922,25407.03100691475,25437.622332848176,25427.81897797775
2023-05-24,25345.20595194323,25426.43794582376,25457.052638674533,25447.241795597045
2023-05-25,25670.19723012948,25752.47082886305,25783.478081481524,25773.54143794939
2023-05-26,26087.55627022796,26171.16751471022,26202.678898912603,26192.580700408016
2023-05-27,26087.55627022796,26171.16751471022,26202.678898912603,26192.580700408016
2023-05-28,26087.55627022796,26171.16751471022,26202.678898912603,26192.580700408016
2023-05-29,26088.23195634881,26171.845366421316,26203.357566790793,26193.259106735735
2023-05-30,26164.30784938764,26248.165084524713,26279.769177621485,26269.64126944713
2023-05-31,26171.792775635822,26255.674000141316,26287.287134345053,26277.15632884025
2023-06-01,26382.68790186145,26467.245050059853,26499.112926557802,26488.900485677983
2023-06-02,26397.210657265623,26481.814350415196,26513.69976990339,26503.481706599487
2023-06-03,26397.210657265623,26481.814350415196,26513.69976990339,26503.481706599487
2023-06-04,26397.210657265623,26481.814350415196,26513.69976990339,26503.481706599487
2023-06-05,26642.371809746834,26727.761251515996,26759.94280203759,26749.62984085743
2023-06-06,26642.730097399242,26728.120680908545,26760.30267078928,26749.989564334235
2023-06-07,26214.742810735577,26298.76168187837,26330.42670505679,26320.279264813857
2023-06-08,26590.99387231554,26676.218639203053,26708.33813722899,26698.045056504274
2023-06-09,26507.694086329648,26592.651876279604,26624.670754898227,26614.409919458365
2023-06-10,26507.694086329648,26592.651876279604,26624.670754898227,26614.409919458365
2023-06-11,26507.694086329648,26592.651876279604,26624.670754898227,26614.409919458365
2023-06-12,26761.12116544475,26846.891194799373,26879.2161906438,26868.857255971066
2023-06-13,26842.250766646695,26928.280817170988,26960.70381131134,26950.313471134035
2023-06-14,27131.882019902037,27218.84034482649,27251.61318777909,27241.110733889374
2023-06-15,27283.281226514668,27370.724788710104,27403.68050889296,27393.119449256086
2023-06-16,27013.258379661165,27099.83651283478,27132.466069403767,27122.009533251356
2023-06-17,27013.258379661165,27099.83651283478,27132.466069403767,27122.009533251356
2023-06-18,27013.258379661165,27099.83651283478,27132.466069403767,27122.009533251356
2023-06-19,27091.375339637118,27178.203839518403,27210.927754262502,27200.440979891337
2023-06-20,27043.35964987518,27130.03425949133,27162.700174495756,27152.23198763088
2023-06-21,26839.183211087526,26925.20343174358,26957.622718836104,26947.233567797342
2023-06-22,26804.814353221063,26890.72442526709,26923.102193514806,26912.726350681496
2023-06-23,26962.34926752492,27048.764244783288,27081.33229878467,27070.895477994185
2023-06-24,26962.34926752492,27048.764244783288,27081.33229878467,27070.895477994185
2023-06-25,26962.34926752492,27048.764244783288,27081.33229878467,27070.895477994185
2023-06-26,26783.590620548046,26869.43267047516,26901.78480193903,26891.417175027505
2023-06-27,27051.00850674408,27137.707637165397,27170.38278525483,27159.91164364392
2023-06-28,27101.64287422206,27188.504288332766,27221.240598785993,27210.749856507904
2023-06-29,27442.013203207887,27529.965512614934,27563.112959107882,27552.49046353446
2023-06-30,27830.60244073101,27919.80018861974,27953.41701476264,27942.644101324375
2023-07-01,27840.905273608434,27930.136042323484,27963.7653133476,27952.988411798513
2023-07-02,27843.69858629835,27932.93830764752,27966.57095273827,27955.792969929236
2023-07-03,27761.304639395017,27850.280286169484,27883.813406896927,27873.06731785878
2023-07-04,27515.46657346665,27603.65430334737,27636.890474142117,27626.239546256507
2023-07-05,27409.318798297685,27497.166322014757,27530.274275990952,27519.664436716197
2023-07-06,27174.739280821854,27261.834971562825,27294.65957490468,27284.14053872488
2023-07-07,27344.768858528085,27432.409498141013,27465.43948168493,27454.854628966434
2023-07-08,27340.287624441138,27427.913901591404,27460.93847221379,27450.35535413065
2023-07-09,27329.33919180971,27416.930378970974,27449.9417248866,27439.362844818686
2023-07-10,27329.523019485925,27417.114795819296,27450.12636378197,27439.54741255643
2023-07-11,27362.397884396833,27450.095025460214,27483.14630325743,27472.554626541136
2023-07-12,27335.261995310673,27422.872165199118,27455.89066532048,27445.309492601893
2023-07-13,27689.80328325887,27778.54976647312,27811.996520092147,27801.278108425413
2023-07-14,27562.83145448171,27651.170989941365,27684.464373186824,27673.795110888066
2023-07-15,27559.35483112684,27647.68322392531,27680.972407727255,27670.30449119033
2023-07-16,27555.109027059356,27643.423811954024,27676.7078672124,27666.041594178514
2023-07-17,27886.290510520823,27975.666740008004,28009.350832253545,27998.5563625893
2023-07-18,28048.998255451028,28138.89596716062,28172.77659550289,28161.919143499133
2023-07-19,27611.24522127251,27699.73992401515,27733.091786669545,27722.40378394575
2023-07-20,27019.89367249566,27106.49307935048,27139.13064333862,27128.67154615361
2023-07-21,27073.95755029818,27160.730233177204,27193.43310139239,27182.95307668787
2023-07-22,27061.56135672262,27148.294309504112,27180.982204249536,27170.506977972233
2023-07-23,27089.988030805944,27176.812091759224,27209.534323330896,27199.048093407524
2023-07-24,27296.33520264479,27383.820611229712,27416.79209134049,27406.225986745874
2023-07-25,27466.849612628677,27554.881523984623,27588.058969930582,27577.42686112414
2023-07-26,27390.550949428958,27478.338321740557,27511.42360586928,27500.8210314179
2023-07-27,27212.463465747664,27299.680063405518,27332.550234117643,27322.01659532981
2023-07-28,27862.59063158425,27951.89090239138,27985.54636734754,27974.76107164008
2023-07-29,27866.170655531972,27955.482400401663,27989.14218969981,27978.355508205314
2023-07-30,27858.424131277414,27947.711048351193,27981.361480555483,27970.57779765347
2023-07-31,27806.183312674846,27895.30279667285,27928.89012673912,27918.126665670894
2023-08-01,27672.51563572161,27761.20671161113,27794.63258333072,27783.920863518055
2023-08-02,27132.717410636596,27219.6784202764,27252.452265036693,27241.949495050583
2023-08-03,26991.42464116064,27077.932804087653,27110.535980085857,27100.087902942934
2023-08-04,27053.854909036734,27140.563162468672,27173.24174852908,27162.769505331067
2023-08-05,27053.854909036734,27140.563162468672,27173.24174852908,27162.769505331067
2023-08-06,27053.854909036734,27140.563162468672,27173.24174852908,27162.769505331067
2023-08-07,27309.659432025794,27397.18754508524,27430.17511964829,27419.60385739422
2023-08-08,27236.138337240267,27323.43081342871,27356.329581223516,27345.786778158985
2023-08-09,27067.992182733033,27154.74574646602,27187.441409061976,27176.963693484195
2023-08-10,27184.655072271515,27271.78254336174,27304.61912407413,27294.096249602888
2023-08-11,27087.890425544578,27174.707763622708,27207.427461478794,27196.942043514842
2023-08-12,27087.890425544578,27174.707763622708,27207.427461478794,27196.942043514842
2023-08-13,27087.890425544578,27174.707763622708,27207.427461478794,27196.942043514842
2023-08-14,27315.177759307477,27402.723558738126,27435.71779893658,27425.144400600035
2023-08-15,27098.532303090004,27185.383748640743,27218.116300913043,27207.62676359789
2023-08-16,26964.642099680914,27051.06442392054,27083.63524905453,27073.197539132423
2023-08-17,26627.01200402688,26712.352215717347,26744.51521452956,26734.208197423122
2023-08-18,26611.62997288187,26696.920884793828,26729.065303517167,26718.764240622117
2023-08-19,26611.62997288187,26696.920884793828,26729.065303517167,26718.764240622117
2023-08-20,26611.62997288187,26696.920884793828,26729.065303517167,26718.764240622117
2023-08-21,27063.967539910067,27150.70820456634,27183.399005761315,27172.922848077542
2023-08-22,26900.21643071583,26986.432269142217,27018.925273951714,27008.512502482037
2023-08-23,27100.463461806597,27187.32109676731,27220.055981702983,27209.56569685799
2023-08-24,26566.122062929717,26651.267120899505,26683.356570223594,26673.07312292906
2023-08-25,26813.01458400192,26898.950938419468,26931.338611361767,26920.959594746957
2023-08-26,26813.01458400192,26898.950938419468,26931.338611361767,26920.959594746957
2023-08-27,26813.01458400192,26898.950938419468,26931.338611361767,26920.959594746957
2023-08-28,27054.38553559479,27141.09548969756,27173.774716706394,27163.302268108804
2023-08-29,27593.739672422966,27682.178269461943,27715.508987012017,27704.827760489447
2023-08-30,27578.999951003116,27667.391306881647,27700.70422019434,27690.02869925228
2023-08-31,27593.940291772757,27682.379531801562,27715.710491681486,27705.02918750142
2023-09-01,27629.90640001162,27718.46091121828,27742.69774974551,27734.084904025338
2023-09-02,27629.90640001162,27718.46091121828,27742.69774974551,27734.084904025338
2023-09-03,27629.90640001162,27718.46091121828,27742.69774974551,27734.084904025338
2023-09-04,27613.399464569153,27701.901053886882,27719.697764118588,27700.917246357985
2023-09-05,27620.709290952367,27709.23430877163,27720.895395021234,27700.751749723615
2023-09-06,27623.858181163974,27712.393292030567,27721.839965291812,27701.135764445975
2023-09-07,27730.128966499098,27819.004683087296,27809.78382498654,27784.414339173465
2023-09-08,27804.125808362864,27893.238686026303,27889.84144438103,27865.71936329194
2023-09-09,27804.125808362864,27893.238686026303,27889.84144438103,27865.71936329194
2023-09-10,27804.125808362864,27893.238686026303,27889.84144438103,27865.71936329194
2023-09-11,27810.066728719627,27899.19864861479,27890.68906714048,27865.312122023697
2023-09-12,27752.730780024027,27841.6789394447,27835.875243702067,27810.86055637406
2023-09-13,27892.278787761796,27981.674200359048,27977.09906992515,27952.38394582877
2023-09-14,28128.666002452614,28218.819039160015,28215.50622396391,28191.12049623679
2023-09-15,27768.283677831194,27857.281680974666,27867.331653156027,27846.097705775657
2023-09-16,27768.283677831194,27857.281680974666,27867.331653156027,27846.097705775657
2023-09-17,27768.283677831194,27857.281680974666,27867.331653156027,27846.097705775657
2023-09-18,27740.589387754266,27829.498630570706,27843.47590425156,27823.056769980605
2023-09-19,27613.742960564123,27702.245653019654,27745.061692631316,27731.436086593316
2023-09-20,27491.463276821774,27579.57405691146,27646.759019275265,27638.814972422493
2023-09-21,27202.87652623074,27290.06238181218,27353.303132128258,27344.457362069767
2023-09-22,27172.40872558172,27259.496927020966,27321.233393516937,27312.516952955182
2023-09-23,27172.40872558172,27259.496927020966,27321.233393516937,27312.516952955182
2023-09-24,27172.40872558172,27259.496927020966,27321.233393516937,27312.516952955182
2023-09-25,27179.384777620035,27266.495337196713,27328.745208803415,27320.162167714156
2023-09-26,27035.545118556514,27122.19466951302,27190.77173978889,27183.585413318142
2023-09-27,27297.301465986624,27384.78995448265,27435.35611626126,27423.821629336977
2023-09-28,27486.989137394645,27575.085579078852,27611.038344601122,27596.217904668796
2023-09-29,27437.368223512694,27525.30563031106,27539.585007489935,27519.996246080576
2023-09-30,27437.368223512694,27525.30563031106,27539.585007489935,27519.996246080576
2023-10-01,27437.368223512694,27525.30563031106,27539.585007489935,27519.996246080576
2023-10-02,27505.029065045434,27593.18332642321,27607.49791669791,27587.860849194807
2023-10-03,27488.755617226227,27576.857721823177,27591.163842819864,27571.53839365727
2023-10-04,27522.18665507951,27610.395906934587,27624.71942662619,27605.070109554003
2023-10-05,27394.183359047893,27481.98235734574,27496.239259593232,27476.68132978549
2023-10-06,27565.885882344646,27654.235191245047,27668.58145356063,27648.90093766027
2023-10-07,27565.885882344646,27654.235191245047,27668.58145356063,27648.90093766027
2023-10-08,27565.885882344646,27654.235191245047,27668.58145356063,27648.90093766027
2023-10-09,27735.58720072928,27824.48040632368,27838.91498720952,27819.11331396602
2023-10-10,27806.572706286115,27895.693422085875,27910.164946340326,27890.31259337709
2023-10-11,27621.049825555125,27709.57593618356,27723.950907766935,27704.231007866143
